movie_id,title,tag
185008,Yeh Jawaani Hai Deewani,romanc ranbirkapoor deepikapadukon kalkikoechlin ayanmukherje
11620,Quo Vadis,drama histori romanc ancientrom epic kaisernero roberttaylor deborahkerr leogenn mervynleroy
14353,Repo! The Genetic Opera,horror comedi music sciencefict dystopia alexapenavega paulsorvino anthonystewarthead darrenlynnbousman
11818,Valley of the Wolves: Iraq,adventur drama action intellig turk soldier gangster iraqwar muhammednecatişaşmaz billyzan ghassanmassoud serdarakar
680,Pulp Fiction,thriller crime transport brothel drugdeal boxer massag stolenmoney crimeboss dancecontest junkyard kamikaz ambiguousend briefcas redempt heirloom pulpfict referencetoalgreen theft brutal johntravolta samuell.jackson umathurman quentintarantino
11176,The Muppet Movie,adventur comedi famili chicken music frog puppet fame hollywood gonzo muppet kermit fozziebear kermitthefrog floyd drteeth misspiggi studebak moviestar aftercreditssting jimhenson frankoz jerrynelson jamesfrawley
242582,Nightcrawler,crime drama thriller journal underground tvstation sociopath homeinvas carchas tvnew employeremployeerelationship ethic stringer jakegyllenha renerusso rizahm dangilroy
11217,Club Dread,comedi horror island machet beautifulwoman serialkil murderhunt kevinheffernan jaychandrasekhar paulsot jaychandrasekhar
15121,The Sound of Music,drama famili music romanc resist austria worldwarii music musiccompetit salzburg basedonplay classic alp gover convent musiccontest novic puppetshow nuninlov nazioccup 1930 julieandrew christopherplumm eleanorpark robertwis
2619,Splash,comedi fantasi romanc bachelor mermaid tomhank darylhannah eugenelevi ronhoward
773,Little Miss Sunshine,comedi drama california brothersisterrelationship wifehusbandrelationship family'sdailylif oscaraward highway professorforliteratur beautycontest beautyqueencontest roadtrip familyrelationship familyholiday roadmovi womandirector beautypag gregkinnear tonicollett stevecarel jonathandayton
235,Stand by Me,crime drama basedonnovel friendship comingofag railroadtrack storywithinthestori flippingcoin campfirestori referencetosuperman normandybeach child 1950 boy wilwheaton riverphoenix coreyfeldman robrein
170,28 Days Later,horror thriller sciencefict londonengland manchesterc submachinegun gasstat survivor daughter zombi viru cillianmurphi naomieharri noahhuntley dannyboyl
14114,You Got Served,drama hip-hop danceperform danc breakdanc music marqueshouston omarion j-boog chrisstok
10734,Escape from Alcatraz,crime drama prison basedonnovel island mous alcatraz biographi prisonwarden escapeeconvict pubichair escapefromprison dummi inmat nudefight 1960 clinteastwood patrickmcgoohan robertsblossom donsiegel
37964,Brown Sugar,comedi romanc sanaalathan tayedigg yasiinbey rickfamuyiwa
28121,A Thin Line Between Love and Hate,comedi thriller crime romanc reveng africanamerican date lynnwhitfield martinlawr reginak martinlawr
40807,50/50,comedi drama painter fathersonrelationship therapist cancer psychologist bestfriend doctor patient vomit driver'slicens chemotherapi therapistpatientrelationship josephgordon-levitt sethrogen annakendrick jonathanlevin
10885,Shutter,horror mysteri thriller japan suicid photograph honeymoon nightmar ghostbust ghostworld photographi remak reveng roadaccid wed caraccid spirit death ghost hitbyacar fashionmodel shadow magazineeditor joshuajackson rachaeltaylor megumiokina masayukiochiai
225565,That Awkward Moment,comedi romanc malefriendship friendship date relationship duringcreditssting youngadult zacefron milestel michaelb.jordan tomgormican
16471,Modern Problems,comedi chevychas pattid'arbanvil dabneycoleman kenshapiro
385736,Kicks,adventur blowjob cigarettesmok illegaldrug smokingwe shoe mahershalaali kofisiribo christophermey justintip
11971,Much Ado About Nothing,drama comedi romanc shakespear bachelor newlov rageandh lover wed intrigu kennethbranagh richardbri michaelkeaton kennethbranagh
668,On Her Majesty's Secret Service,adventur action thriller londonengland suicid england switzerland secretident newident honeymoon secretmiss secretorgan secretlab villain kilt familyhistori titleofnobl snowstorm daughter espionag killer britishsecretservic ski alp aftercreditssting georgelazenbi dianarigg tellysavala peterr.hunt
11596,New Nightmare,horror thriller mysteri fantasi fire kidnap nightmar earthquak insomnia supernatur celebr mascot alternatedimens fame hospit hollywood storytel alternater self-referenti reboot filmindustri disfigur sleepwalk metafilm dream cameo heatherlangenkamp robertenglund mikohugh wescraven
14429,Drive Me Crazy,drama comedi romanc famili highschool prom nextdoorneighbor melissajoanhart stephencollin adriangreni johnschultz
13751,Akeelah and the Bee,drama blackpeopl spell spellingbe kekepalm laurencefishburn angelabassett dougatchison
9490,Half Baked,comedi crime smoke compani marijuana drug womandirector davechappel tommychong harlandwilliam tamradavi
14536,New in Town,comedi minnesota smalltown economi plant vegetarian love ruralset labor manufactur middleamerica rube icefish renéezellweg harryconnickjr. j.k.simmon jonaselm
1359,American Psycho,thriller drama crime basedonnovel wallstreet psychopath whitecollar harvardbusinessschool childofdivorc unreliablenarr womandirector voiceimit christianbal willemdafo jaredleto maryharron
9962,The Good Girl,drama comedi romanc suicid sex jealousi dream blackmail lie nuditi motel marriag faith drug extramaritalaffair store jenniferaniston jakegyllenha zooeydeschanel miguelarteta
15049,Bon Cop Bad Cop,action comedi crime canada polic murder killer buddycop patrickhuard colmfeor michelbeaudri erikcanuel
22821,The Boondock Saints II: All Saints Day,action thriller crime boston sheep friendship sequel reveng ireland seanpatrickflaneri normanreedu billyconnolli troyduffi
42819,The City of Your Final Destination,drama basedonnovel uruguay nicholasblandullo sofiaviruboff omarmetw jamesivori
209263,Enough Said,comedi drama romanc masseus thanksgiv parti romanc motherdaughterrelationship date relationship divorc divorce womandirector massagetherapist julialouis-dreyfu catherinekeen jamesgandolfini nicoleholofcen
37735,Easy A,comedi lie highschool school teenmovi rumor emmaston stanleytucci amandabyn willgluck
59930,The Inkwell,comedi drama romanc larenzt joemorton suzzannedougla mattyrich
10873,Shadow of the Vampire,drama horror filmdirector dracula nosferatu johnmalkovich willemdafo udoki e.eliasmerhig
51588,Prom,comedi singlepar waitress fountain friendship highschool prom musicfan aimeeteegarden thomasmcdonel nicholasbraun joenussbaum
23570,The Pallbearer,comedi romanc independentfilm mistakenident davidschwimm gwynethpaltrow michaelrapaport mattreev
19489,Held Up,comedi jamiefoxx nialong barrycorbin steverash
14629,Woman on Top,comedi drama romanc womandirector penélopecruz murilobenicio markfeuerstein finatorr
8293,Howards End,drama romanc basedonnovel sistersisterrelationship empower sister turnofthecenturi edwardianengland vanessaredgrav helenabonhamcart emmathompson jamesivori
291270,Anomalisa,anim comedi drama romanc sex depress existenti davidthewli jenniferjasonleigh tomnoonan charliekaufman
44009,Another Year,comedi drama jealousi cook garden funer season loneli unrequitedlov redwin jimbroadb lesleymanvil ruthsheen mikeleigh
1958,8 Women,comedi thriller music crime mysteri upperclass women fathermurd daughter maid fatherfigur murderhunt catherinedeneuv isabellehuppert emmanuellebéart françoisozon
13154,Showdown in Little Tokyo,action thriller yakuza losangel samuraisword dolphlundgren brandonle cary-hiroyukitagawa markl.lest
26618,Clay Pigeons,comedi crime drama thriller smalltown fbi widow murder independentfilm serialkil joaquinphoenix vincevaughn janeanegarofalo daviddobkin
43923,It's Kind of a Funny Story,comedi drama suicid depress independentfilm comingofag teenmovi teenag psychiatricward womandirector basedonyoungadultnovel keirgilchrist emmarobert zachgalifianaki ryanfleck
46138,Made in Dagenham,comedi drama histori machinist aftercreditssting duringcreditssting equalpay discrimin governmentminist sewingmachin sallyhawkin bobhoskin mirandarichardson nigelcol
45791,When Did You Last See Your Father?,drama fathersonrelationship memori hospit confront famili ill oldgirlfriend jimbroadb colinfirth julietstevenson anandtuck
26306,Prefontaine,drama romanc oregon olympicgam sport runner jaredleto r.leeermey edo'neil stevejam
110683,The Wicked Lady,drama adventur highwayman fayedunaway johngielgud denholmelliott michaelwinn
26963,The Secret of Kells,anim famili fantasi barbarian underwat trap seamonst womandirector evanmcguir christenmooney brendangleeson tommmoor
198277,Begin Again,comedi music romanc drama markruffalo keiraknightley adamlevin johncarney
7870,Down in the Valley,drama romanc indianterritori beach stetson sanfernandovalley strangeperson edwardnorton evanrachelwood davidmors davidjacobson
13072,Brooklyn Rules,drama action thriller alecbaldwin pauloaraujo danieltay michaelcorrent
153397,Restless,tvmovi romanc drama spi war britishsecretservic hayleyatwel rufussewel michelledockeri edwardhal
30141,The Singing Detective,comedi music mysteri crime robertdowneyjr. robinwright melgibson keithgordon
17044,The Land Girls,drama romanc war catherinemccormack rachelweisz annafriel davidleland
10288,Fido,romanc comedi drama horror vorort blackhumor satir darkcomedi gore decapit spoof zombi canuxploit billyconnolli carrie-annemoss dylanbak andrewcurri
12183,The Wendell Baker Story,comedi drama romanc conman releasefromprison independentfilm lukewilson evamend jacobvarga lukewilson
44147,Wild Target,action comedi londonengland mother robberi detect assassin hitman insomnia apprentic remak reveng murder gangster crime art surveil billnighi emilyblunt rupertgrint jonathanlynn
12192,Pathology,crime horror thriller femalenud patholog studentofmedicin extort drugus game cadav perfectmurd miloventimiglia alyssamilano michaelweston marcschölermann
36597,Wuthering Heights,drama womandirector tomhardi charlotteriley andrewlincoln cokygiedroyc
13197,10th & Wolf,action crime drama mysteri thriller undercov mafia mobster crimefamili jamesmarsden briandennehi leorossi robertmoresco
10913,Dear Wendy,comedi crime drama romanc underdog secretsocieti friendship pistol selfesteem jamiebel billpullman michaelangarano thomasvinterberg
251321,Aloft,drama newag womandirector healer jenniferconnelli mélanielaur cillianmurphi claudiallosa
149,Akira,sciencefict anim savingtheworld totaldestruct megac streetgang underground gener stadium experi atomicbomb mutat dystopia armi cyberpunk anim motorcyclegang mitsuoiwata nozomusasaki mamikoyama katsuhiroōtomo
10425,The Death and Life of Bobby Z,drama action thriller crime vineyard rifl drugtrad violenc shotinthestomach doublecross estat faceslap tdruglord fakeddeath bajacalifornia sanremo landfil gallop rollingey boobytrap goldengun paulwalk laurencefishburn oliviawild johnherzfeld
49081,The Rocket: The Legend of Rocket Richard,drama quebec sport icehockey hockeyplay montrealcanadien roydupui michelbarrett rémygirard charlesbinamé
256687,Swelter,action drama thriller jean-claudevandamm bradcart joshhenderson keithparm
220488,My Lucky Star,comedi romanc hongkong macau womandirector zhangziyi leehomwang rubylin denniegordon
1544,Imagine Me & You,drama comedi romanc londonengland flowershop homosexu lesbian lgbt piperperabo lenaheadey matthewgood olpark
374461,Mr. Church,drama cook friendship eddiemurphi brittrobertson nataschamcelhon bruceberesford
302,Swimming Pool,thriller crime londonengland femalenud women countrysid basedonnovel subway provenc countryhous write innkeep generationsconfilct dyinganddeath daughter swimmingpool murder suspens author drug charlotterampl ludivinesagni charlesd françoisozon
182873,Green Street Hooligans: Underground,action drama scottadkin joeyansah kaceyclark jamesnunn
21512,The Blood of Heroes,action adventur sciencefict martialart post-apocalypt sport reveng independentfilm blood violenc desert combat rutgerhau joanchen delroylindo davidwebbpeopl
389425,Code of Honor,action crime thriller stevenseag craigsheff louismandylor michaelwinnick
403,Driving Miss Daisy,comedi drama individu blackpeopl chauffeur atlanta widow antisemit jewish africanamerican car oldag morganfreeman jessicatandi danaykroyd bruceberesford
29461,Soul Food,"comedi drama sister familyrelationship uniti vivicaa.fox nialong michaelbeach georgetillman,jr."
33542,Rumble in the Bronx,crime action comedi thriller newyork martialart supermarket gangwar disabledchild gang wed diamond bronx duringcreditssting jackiechan anitamui françoiseyip stanleytong
283708,Far from Men,drama war fire classroom hostag rain hors rifl children teacher school ruralset schoolteach basedonshortstori algeria journey 1950 algerianwar mountain viggomortensen redakateb djemelbarek davidoelhoffen
9388,Thank You for Smoking,comedi drama fathersonrelationship capit basedonnovel smoke lie cigarett research law health market polit politician tobacco liar darkcomedi cancer independentfilm money moral socialsatir cigarettesmok busi advertis guilt humili lobbi bribe corpor lungcanc lobbyist tobaccoindustri nicotin aaroneckhart mariabello cameronbright jasonreitman
1691,Hostel: Part II,horror pragu bratislava castrat ladies'man student tortur peni tortureporn laurengerman bijouphillip heathermatarazzo eliroth
24684,An Education,drama romanc adolesc agediffer self-discoveri comingofag loveaffair youth famili womandirector teachingthewaysoftheworld parentsandchildren loveandrom teenagelif careymulligan oliviawilliam petersarsgaard lonescherfig
2610,Shopgirl,comedi drama romanc salesclerk stevemartin clairedan jasonschwartzman anandtuck
11308,The Hotel New Hampshire,comedi drama suicid bomb prostitut rape sex hotel basedonnovel terrorist fight nuditi satir roblow jodiefost paulmccran tonyrichardson
11022,Narc,action crime drama thriller assert investig internalaffair narcoticscop jasonpatr rayliotta chimcbrid joecarnahan
34341,Men with Brooms,comedi sport paulgross mollypark leslienielsen paulgross
15365,Witless Protection,action adventur comedi crime larrythecableguy ivanamiličević jennymccarthi charlesrobertcarn
36046,The Work and the Glory,drama romanc samhen brendastrong ericjohnson russellholt
12569,Extract,comedi infidel conman thief independentfilm busi manufactur industrialaccid duringcreditssting sexlessmarriag misfortun jasonbateman milakuni kristenwiig mikejudg
24356,Masked and Anonymous,drama music journalist music concert independentfilm bobdylan jeffbridg penélopecruz larrycharl
55903,Betty Fisher and Other Stories,drama thriller crime foreign sandrinekiberlain nicolegarcia mathildeseign claudemil
2577,Code 46,drama romanc sciencefict thriller seattl shanghai futur insurancesalesman dystopia timrobbin samanthamorton nabilelouahabi michaelwinterbottom
103903,Outside Bet,comedi racehors bobhoskin jennyagutt phildavi sachabennett
73873,Albert Nobbs,drama butler dublin maid glennclos miawasikowska aarontaylor-johnson rodrigogarcía
312113,Black November,drama action crime razaaqadoti sarahwaynec mickeyrourk jetaamata
14165,Ta Ra Rum Pum,famili comedi romanc newyork fromragstorich familyrelationship bollywood racer starvat saifalikhan ranimukerji angelinaidnani siddharthanand
2011,Persepolis,anim drama civilwar parentskidsrelationship 1970 puberti totalitarianregim cuttingthecord punk bombalarm war adultanim punkband womandirector chiaramastroianni danielledarrieux catherinedeneuv vincentparonnaud
45650,The Hole,thriller adventur fantasi basement hole littlebroth chrismassoglia haleybennett nathangambl joedant
7735,The Wave,drama thriller dictat trainer classroom fascism groupdynam educ nationalsoci train squatter anarchist group gymnasium learningandteach violenceinschool homepag socialexperi jürgenvogel fredericklau maxriemelt dennisgansel
301365,The Neon Demon,thriller horror model ellefan karlglusman jenamalon nicolaswindingrefn
25941,Harry Brown,thriller crime drama action self-defens widow michaelcain emilymortim iainglen danielbarb
29064,The Omega Code,horror thriller bibl suspens biblicalcod revelation(book) caspervandien michaelyork catherineoxenberg robertmarcarelli
7326,Juno,comedi drama romanc sexual becominganadult puberti firsttim oscaraward pregnancyandbirth pregnantminor precoc partnership teenag teenagepregn ellenpag michaelcera jennifergarn jasonreitman
326284,Pound of Flesh,action jean-claudevandamm johnralston darrenshahlavi erniebarbarash
681,Diamonds Are Forever,adventur action thriller spi fight secretorgan satellit secretag plasticsurgeri smuggl murder extort violenc millionair fingerprint dirtbik womandrown casinoown oldwomanmurd highdiv genderdisguis aftercreditssting mastervillain seanconneri jillst.john charlesgray guyhamilton
238,The Godfather,drama crime itali loveatfirstsight lossoffath patriarch organizedcrim mafia lawyer italianamerican crimefamili risetopow mobboss 1940 marlonbrando alpacino jamescaan francisfordcoppola
535,Flashdance,drama music romanc danc danc locksmith welder jenniferb michaelnouri liliaskala adrianlyn
19913,(500) Days of Summer,comedi drama romanc date sex jealousi fight architect galleri interview sister parti love friend fate losangel summer ikea year heartach josephgordon-levitt zooeydeschanel chloëgracemoretz marcwebb
713,The Piano,drama romanc lovetriangl scotland mother adulteri sexual jealousi cultureclash isol erotic strang penalti violenthusband newzealand maori arrangedmarriag pianolesson settler wilder deceivedhusband marriag secretlov womandirector hollyhunt harveykeitel samneil janecampion
77930,Magic Mike,drama comedi danc florida stripclub malestripp novic channingtatum matthewmcconaughey alexpettyf stevensoderbergh
10727,Darkness Falls,thriller horror witch lossofmoth smalltown deathpenalti lighthous cowardli spirit witchhunt chaneykley emmacaulfield leecormi jonathanliebesman
253,Live and Let Die,adventur action thriller londonengland newyork bomb england spi sheriff dualident secretident drugtraff tarotcard heroin crocodil jamaica secretmiss secretintelligenceservic motorboat drugsmuggl voodoo tombston aftercreditssting rogermoor yaphetkotto janeseymour guyhamilton
17908,My Dog Skip,comedi drama famili mississippi childhoodmemori dog frankiemuniz dianelan kevinbacon jayrussel
8390,"Definitely, Maybe",comedi romanc lovesick loveofone'slif narrat lover kiss daughter affect relat makeamatch sexeduc relationship divorc fatherdaughterrelationship pastrelationship ryanreynold abigailbreslin elizabethbank adambrook
57119,Jumping the Broom,comedi africanamerican wed classdiffer martha'svineyard paulapatton juliebowen meagangood salimakil
3291,"Good Night, and Good Luck.",drama histori telecast communist politicalactiv tvshow politician govern anti-commun davidstrathairn jeffdaniel alexborstein georgeclooney
398,Capote,crime drama gay self-fulfillingpropheci basedonnovel journal ident dream literatureresearch literatur dyinganddeath biographi philipseymourhoffman alliemickelson craigarchibald bennettmil
8068,Desperado,thriller action crime gunsling antiterror ambush mexico showdown guitar nuditi hitman bartend reveng tragichero shootout mariachi explos extremeviol brutal druglord legbrac concealedweapon flashback bookstor antoniobandera salmahayek joaquimdealmeida robertrodriguez
10803,Logan's Run,adventur action romanc sciencefict femalenud killerrobot nuditi utopia teleport post-apocalypt dystopia plasticsurgeri escap fugit robot domedc dystopicfutur totalitarian populationcontrol michaelyork richardjordan jennyagutt michaelanderson
682,The Man with the Golden Gun,adventur action thriller londonengland england martialart assassin exoticisland gold hitman secretmiss villain bangkok thailand floatplan karat hongkong duel pistol secretservic aftercreditssting rogermoor christopherle brittekland guyhamilton
10117,Action Jackson,action adventur comedi crime drama showdown suspicionofmurd boxer suspens organizedcrim shootout carchas detroit drugaddict oneagainstmani megalomaniac maverickcop framedformurd barfight explodingboat actionhero carlweath craigt.nelson vaniti craigr.baxley
9392,The Descent,adventur horror mutant expedit cave dark rope climb besti appalachia friend femaleprotagonist survivalhorror shaunamacdonald nataliemendoza alexreid neilmarshal
24977,Michael Jordan to the Max,documentari sport michaeljordan philjackson bobcosta jamesd.stern
79316,Devil's Due,horror foundfootag allisonmil zachgilford samanderson mattbettinelli-olpin
2074,Flirting with Disaster,comedi romanc lsd lookingforbirthpar half-broth independentfilm benstil patriciaarquett téaleoni davido.russel
1696,The Devil's Rejects,drama horror crime sadist kill fire sheriff bountyhunt cocain motel ax sadism psychopath roadtrip sequel murder rampag antisocialpersonalitydisord serialkil shootout tortur corps sadist extremeviol brutal maniac violenc stab killingspre heldatgunpoint cultfilm roadkil macabr misogynist roadmovi killerclown paintedfac evilclown homicidalmaniac sadistichorror sidhaig billmoseley sherimoonzombi robzombi
308639,Dope,crime drama comedi california hip-hop harvardunivers geek comingofag teenag drug highschoolstud shameikmoor kierseyclemon tonyrevolori rickfamuyiwa
22314,In Too Deep,drama action thriller crime omarepp llcoolj nialong michaelrym
2662,House of 1000 Corpses,horror upperclass halloween psychopath urbanlegend youth satanicritu sidhaig billmoseley sherimoonzombi robzombi
77156,Alien Zone,horror action thriller sciencefict johnericson ivorfr judithnovgrod sharronmil
12573,A Serious Man,comedi drama professor darkcomedi telephonecal aftercreditssting 1960 michaelstuhlbarg richardkind fredmelam joelcoen
44718,Get Low,comedi drama mysteri independentfilm billmurray sissyspacek robertduval aaronschneid
11342,Warlock,adventur comedi fantasi horror witch cemeteri magic timetravel age curs warlock witchhunt juliansand lorising richarde.gr stevemin
241771,Beyond the Lights,romanc drama talent success musician womandirector gugumbatha-raw natepark minniedriv ginaprince-bythewood
34653,A Single Man,drama romanc gay basedonnovel suicid deathoflov teacherstudentrelationship griev 1960 colinfirth juliannemoor nicholashoult tomford
11051,The Last Temptation of Christ,drama christian traitor jesuschrist roman crucifixion long moralconflict cross blasphemi temptat marymagdalen willemdafo harveykeitel barbarahershey martinscorses
14578,Outside Providence,romanc comedi drama suicid sex sexual colleg polic campu parti love reveng prank independentfilm student teenag drug humili flashback accid shawnhatosi amysmart alecbaldwin michaelcorrent
57825,Bride & Prejudice,drama comedi music romanc indianlead bollywood moderndayadapt pride&prejudic womandirector aishwaryaraibachchan martinhenderson naveenandrew gurinderchadha
9555,Rabbit-Proof Fence,adventur drama action histori childabus sistersisterrelationship prosecut australia approvedschool basedontruestori independentfilm tracker surviv outback coloni australianaborigin australianoutback aborigin aborigin perth everlynsampi tiannasansburi lauramonaghan phillipnoyc
15581,Who's Your Caddy?,comedi sport mickpartridg bigboi sherrishepherd donmichaelpaul
13006,Split Second,thriller action horror sciencefict crime flood futurist policedetect rutgerhau kimcattral michaelj.pollard tonymaylam
16651,The Other Side of Heaven,action adventur drama famili basedonnovel biographi christophergorham annehathaway joefolau mitchdavi
4251,Veer-Zaara,drama romanc loveofone'slif pilot classsocieti pakistan india kashmirconflict shahrukhkhan preityzinta ranimukerji yashchopra
12400,Redbelt,drama filmmak filmproduc videosurveil sport interracialmarriag autoaccid instructor jujitsu moviestar nightstick husband liferelationship setup windowsmash chiwetelejiofor timallen alicebraga davidmamet
39053,Cyrus,comedi drama romanc mumblecor johnc.reilli jonahhil marisatomei jayduplass
104896,A Dog Of Flanders,drama famili jackwarden jeremyjameskissn jessejam kevinbrodi
14112,Auto Focus,drama crime malenud adulteri basedonnovel infidel tvshow blowjob video biographi sexaddict basedontruestori independentfilm sexaddict gregkinnear willemdafo ritawilson paulschrad
12271,Factory Girl,drama newyork alcohol sex infidel nuditi artist galleri interview studio biographi addict parti love independentfilm singer art drug gayman socialit scene film warhol siennamil guypearc haydenchristensen georgehickenloop
71859,We Need to Talk About Kevin,drama thriller suburb violenc killingspre prisonvisit guineapig brokenarm pottytrain womandirector johnc.reilli tildaswinton ezramil lynneramsay
226354,The Christmas Candle,drama famili angel miracl villag christian candl christma hansmatheson samanthabark lesleymanvil johnstephenson
48620,The Mighty Macs,action drama sport cathol mothersuperior catholicschool conventschool carlagugino ellenburstyn marleyshelton timchamb
33676,Losin' It,comedi malenud femalenud mexico prostitut nuditi highschool lockerroom independentfilm teensexcomedi teenag canuxploit virgin tomcruis jackieearlehaley johnstockwel curtishanson
37080,Mother and Child,drama romanc adoptivemoth nymphomaniac motherdaughterrelationship naomiwatt samuell.jackson annetteben rodrigogarcía
25388,March or Die,action adventur drama war gypsi middleeast foreignlegion wilder archaeologist genehackman terencehil catherinedeneuv dickrichard
11687,The Visitors,fantasi comedi sciencefict servant timetravel clumsyfellow middleag nobil jeanreno valérielemerci christianclavi jean-mariepoiré
39210,Somewhere,comedi drama milan independentfilm luxuryhotel manintowel womandirector stephendorff chrispontiu erinwasson sofiacoppola
30128,I Hope They Serve Beer in Hell,comedi drama femalenud basedonnovel stripper flop darkcomedi aftercreditssting mattczuchri jessebradford marikadominczyk bobgoss
31535,Chairman of the Board,comedi inventor invent scandal scott'carrottop'thompson courtneythorne-smith larrymil alexzamm
44835,Hesher,drama lossofmoth clerk groceri lossofrel lossofwif brief duringcreditssting josephgordon-levitt natalieportman rainnwilson spencersuss
192134,Dom Hemingway,comedi crime drama growingup money crime fatherhood judelaw demiánbichir richarde.gr richardshepard
1956,Gerry,mysteri drama adventur desper highway wilder gettinglost friendship murder bestfriend desert verylittledialogu tarkovskyesqu friend caseyaffleck mattdamon gusvans
24985,The Heart of Me,drama romanc helenabonhamcart oliviawilliam paulbettani thaddeuso'sullivan
306745,Freeheld,romanc drama newjersey equal lesbianrelationship cancer juliannemoor ellenpag stevecarel petersollett
47088,The Extra Man,comedi independentfilm womandirector kevinklin pauldano katieholm sharispringerberman
110402,Hard to Be a God,drama sciencefict leonidyarmolnik yuriytsurilo natalyamoteva alekseygerman
27004,Ca$h,crime thriller comedi independentfilm money seanbean chrishemsworth victoriaprofeta stephenmilburnanderson
15013,Wah-Wah,drama adulteri braintumor southafrica alcohol divorc gabrielbyrn emilywatson juliewalt richarde.gr
8374,The Boondock Saints,action thriller crime arbitrarylaw boston twinbroth russianmafia prologu irish policest pager duringcreditssting willemdafo normanreedu seanpatrickflaneri troyduffi
277519,Z Storm,crime thriller louiskoo gordonlamka-tung dadachan davidlam
78381,Twixt,horror thriller sheriff vampir orphanag writer edgarallenpo ghost murdermysteri valkilm brucedern benchaplin francisfordcoppola
164372,The Snow Queen,anim fantasi ivanokhlobystin dmitriynagiev lyudmilaartemeva vladlenbarb
294512,Alpha and Omega: The Legend of the Saw Tooth Cave,famili anim comedi adventur deedeegreen bendiskin lindsaytorr richardrich
8879,Pale Rider,romanc western gunsling showdown marshal blackmail mine settler goldminingtown violenc killer preacher goldmin strangeperson clinteastwood michaelmoriarti carriesnodgress clinteastwood
13001,Stargate: The Ark of Truth,adventur sciencefict wormhol spacetravel supernaturalpow spaceship alien benbrowd amandatap christopherjudg robertc.coop
9571,Dazed and Confused,comedi drama 1970 texa highschool comedi comingofag summer teenag perioddrama greatsoundtrack jasonlondon rorycochran wileywiggin richardlinklat
13649,High School Musical 2,comedi drama famili music music music summer teenag summerjob countryclub zacefron vanessahudgen ashleytisdal kennyortega
325373,Two Lovers and a Bear,drama romanc smalltown lover bear northpol danedehaan tatianamaslani gordonpins kimnguyen
334527,Criminal Activities,thriller crime drama mobster moneyproblem borrow troubl classmat invest bűnösutakon dansteven johntravolta michaelpitt jackieearlehaley
2211,Aimee & Jaguar,drama histori romanc berlin jew forbiddenlov lesbianrelationship homosexu lesbianinterest mariaschrad julianeköhl johannawokalek maxfärberböck
13919,The Chumscrubber,comedi drama suicid fathersonrelationship surreal independentfilm parallelworld jamiebel camillabel justinchatwin arieposin
14576,Shade,action thriller crime stuarttownsend gabrielbyrn thandienewton damiannieman
82505,House at the End of the Street,horror thriller motherdaughterrelationship crossdress violenc mothersonrelationship fathersonconflict jenniferlawr maxthieriot elisabethshu marktonderai
46738,Incendies,drama war mysteri prison middleeast rape muslim militia interpret son christian orphanag swimmingpool massacr checkpoint politicalassassin twin will lubnaazab mélissadésormeaux-poulin maximgaudett denisvilleneuv
38970,"Remember Me, My Love",drama comedi romanc erotic fabriziobentivoglio lauramorant monicabellucci gabrielemuccino
41009,Perrier’s Bounty,action comedi crime drama suspens cillianmurphi brendangleeson jimbroadb ianfitzgibbon
7347,Elite Squad,drama action crime slum policebrut brazilian warondrug riodejaneiro drugtraff drugdeal torturebythepolic specialforc lawenforc wagnermoura caiojunqueira andréramiro josépadilha
250546,Annabelle,horror prequel evildol killerdol spinoff doll demonicpossess killertoy toycomestolif annabellew wardhorton tonyamendola johnr.leonetti
38415,Bran Nue Dae,comedi drama foreign romanc music womandirector rockymckenzi geoffreyrush jessicamauboy rachelperkin
650,Boyz n the Hood,crime drama streetgang blackpeopl rapmus hip-hop streetwar rapper violenceinschool losangel laurencefishburn cubagoodingjr. icecub johnsingleton
16620,La Bamba,drama music music death dyingyoung nostalg mexicanamerican risingstar maritalrap loudiamondphillip daniellevonzerneck elizabethpeña luisvaldez
25113,The Four Seasons,comedi drama romanc alanalda carolburnett lencari alanalda
11033,Dressed to Kill,horror mysteri thriller transvest taxi prostitut subway shower one-nightstand manipul nightmar seduct photographi friendship assault alterego murder stalk violenc psychiatrist interrog desir guilt extramaritalaffair hitchcockian straightrazor exhibition elev darksecret whiteglov michaelcain angiedickinson nancyallen briandepalma
34723,The Adventures of Huck Finn,action adventur drama famili southernacc wantedman lynchmob reflectioninwat lesson noseble bloodhound fakeacc gravedig elijahwood courtneyb.v robbiecoltran stephensomm
9430,Go,crime comedi thriller ecstasi drugdeal drug referencetofamilycircu high bisexualman multiplestorylin sarahpolley katieholm jaymohr dougliman
8998,Friends with Money,comedi drama romanc midlifecrisi marriag money divorc fashion womandirector catherinekeen jasonisaac timmsharp nicoleholofcen
10514,The Andromeda Strain,sciencefict thriller nasa newmexico biologicalweapon epilepsi secretlab alienphenomenon chemistri biolog suspens nuclearthreat scienc arthurhil davidwayn jamesolson robertwis
10496,Bats,horror thriller mutat bat attack closedmin batattack boyeaten loudiamondphillip dinamey bobgunton louismorneau
1591,Nowhere in Africa,drama lossoffamili emigr worldwarii jew nationalsoci kenia onlychild farm marriagecrisi captur womandirector emigr julianeköhl merabninidz sidedeonyulo carolinelink
76025,Shame,drama pornographi brothersisterrelationship sexaddict newyorkc thirtysometh sexaddict michaelfassbend careymulligan jamesbadgedal stevemcqueen
